"AverageShortestPathLength","BetweennessCentrality","ClosenessCentrality","ClusteringCoefficient","Degree","Eccentricity","IsSingleNode","label","name","NeighborhoodConnectivity","NumberOfDirectedEdges","NumberOfUndirectedEdges","PartnerOfMultiEdgedNodePairs","Radiality","selected","SelfLoops","shared name","Stress","TopologicalCoefficient"
"7.8540630182421225","3.0096224581070823E-5","0.12732263513513514","0.0","3","16","false","Cre02.g073300,Cre02.g073350,Cre02.g073400","Cre02.g073300,Cre02.g073350,Cre02.g073400","7.0","0","3","0","0.9749851714662696","false","0","Cre02.g073300,Cre02.g073350,Cre02.g073400","524822","0.375"
"7.990878938640133","0.0","0.12514267925703018","0.0","1","15","false","Cre07.g317850","Cre07.g317850","12.0","0","1","0","0.9744858432896345","false","0","Cre07.g317850","0","0.0"
"7.425965411040038","0.0","0.1346626256181209","0.0","1","15","false","Cre13.g585950","Cre13.g585950","25.0","0","1","0","0.9765475714925547","false","0","Cre13.g585950","0","0.0"
"8.31355129116323","3.298429984847408E-5","0.12028553923314764","0.0","2","17","false","g12963","g12963","4.5","0","2","0","0.9733082069665576","false","0","g12963","205972","0.5"
"7.875621890547263","1.280242089330736E-4","0.12697409981048643","0.0","2","16","false","Cre07.g329950","Cre07.g329950","24.0","0","2","0","0.9749064894505574","false","0","Cre07.g329950","4673934","0.5"
"7.357735133854537","0.0","0.13591138873683872","0.0","1","15","false","Cre01.g028900","Cre01.g028900","14.0","0","1","0","0.9767965871027207","false","0","Cre01.g028900","0","0.0"
"7.527600094764274","0.0","0.13284446402719205","1.0","2","16","false","g8711","g8711","9.0","0","2","0","0.9761766419899113","false","0","g8711","0","0.5625"
"7.495854063018242","0.0","0.1334070796460177","0.0","1","16","false","Cre10.g449150","Cre10.g449150","15.0","0","1","0","0.9762925034196416","false","0","Cre10.g449150","0","0.0"
"7.186330253494432","0.0","0.13915308157647485","0.0","1","15","false","Cre10.g438300","Cre10.g438300","15.0","0","1","0","0.9774221523595095","false","0","Cre10.g438300","0","0.0"
"7.74650556740109","0.0","0.1290904642485779","0.0","1","15","false","Cre04.g213750,g4703","Cre04.g213750,g4703","17.0","0","1","0","0.9753777169072954","false","0","Cre04.g213750,g4703","0","0.0"
"7.751006870409856","0.0","0.1290154965308555","0.0","1","15","false","g8390","g8390","149.0","0","1","0","0.9753612887941245","false","0","g8390","0","0.0"
"8.244018005212036","0.0","0.12130007471693774","0.0","1","16","false","g12973","g12973","7.0","0","1","0","0.9735619780831678","false","0","g12973","0","0.0"
"7.185382610755745","0.0017194882462866295","0.1391714337526171","0.41818181818181815","11","15","false","g18036","g18036","32.72727272727273","0","11","0","0.9774256109096505","false","0","g18036","353915824","0.23888520238885202"
"6.948590381426202","8.091253845192033E-5","0.14391408114558474","0.5238095238095238","7","16","false","g9990","g9990","30.857142857142858","0","7","0","0.9782898161261818","false","0","g9990","3439666","0.2683229813664596"
"10.676261549395878","0.0","0.09366574576440435","1.0","2","19","false","Cre06.g258650","Cre06.g258650","27.0","0","2","0","0.9646851768270224","false","0","Cre06.g258650","0","0.7941176470588235"
